newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,deleted_punctuation,position,context,before,after,added_punctuation
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,19,19,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,both,H-TYPE,Headline Type,H-TYPE,,fragment,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,13,8,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,33,23,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.88,2.92,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,941,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.13,2.20,A youth has been booked for kidnapping a 16-year-old girl in Budaun village.,Youth booked for kidnapping 16-year-old girl in Budaun village,,,,,,
Times-of-India,942,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,FW-DEL,Function Word Deletion,FW-DEL,ADP-DEL,ABSENT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,FW-DEL,Function Word Deletion,FW-DEL,CCONJ-DEL,ABSENT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,vocative,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,flat,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,punct,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nsubj,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,root,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,mark,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,xcomp,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,compound,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,xcomp,obj,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,punct,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,advcl,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,xcomp,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,cc,nummod,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,nummod,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,19,14,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-REM,Constituent Removal,CONST-REM,PP-REM,ABSENT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,24,24,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,"In Madhya Pradesh, a bank failed to pay an insurance claim a",Madhya Pradesh**:** Bank fails to pay i,,14.0,Madhya Pradesh**:** Bank fails to pay i,Madhya Pradesh,Bank fails to pay i,colon
Times-of-India,942,both,PUNCT-SUBST,Punctuation Substitution,PUNCT-SUBST,and,:,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,9,10,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,33,27,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.61,1.77,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,942,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.29,2.00,"In Madhya Pradesh, a bank failed to pay an insurance claim and was fined Rs 2 lakh.","Madhya Pradesh: Bank fails to pay insurance claim, fined Rs 2 lakh",,,,,,
Times-of-India,943,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,LEMMA-CHG,Lemma Change,LEMMA-CHG,lack,Lacks,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,LEMMA-CHG,Lemma Change,LEMMA-CHG,tooth,Teeth,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,compound,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,compound,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,root,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,HEAD-CHG,Dependency Head Change,HEAD-CHG,5,7,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,8,7,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,CONST-REM,Constituent Removal,CONST-REM,SBAR-REM,ABSENT,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,verbal,verbless,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,10,10,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,12,12,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,10,10,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,both,H-TYPE,Headline Type,H-TYPE,,fragment,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,8,5,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,17,12,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,1.71,2.17,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,943,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,1.78,2.20,Madhya Pradesh’s Fire Act lacks teeth.,Madhya Pradesh’s Fire Act Lacks Teeth,,,,,,
Times-of-India,944,dependency,FW-DEL,Function Word Deletion,FW-DEL,ADP-DEL,ABSENT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,compound,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,root,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,punct,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,compound,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nsubj,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,parataxis,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,obj,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,nummod,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,12,8,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CONST-REM,Constituent Removal,CONST-REM,PP-REM,ABSENT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,17,17,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,22,22,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,18,18,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,both,PUNCT-DEL,Punctuation Deletion,PUNCT-DEL,comma,,"In an ATM fraud**,** a retired official ",ATM fraud: Rtd official loses Rs 65K,comma,15.0,"In an ATM fraud**,** a retired official ",In an ATM fraud,a retired official,
