newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,added_punctuation,position,context,before,after,deleted_punctuation
Hindustan-Times,860,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advmod,compound,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advcl,obl,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,case,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,obl,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,dependency,HEAD-CHG,Dependency Head Change,HEAD-CHG,3,2,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,15,11,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,16,16,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,10,10,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,16,16,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,10,8,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,29,24,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.93,3.10,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,860,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.00,1.77,Gavaskar has criticised Australia for not giving prize money to India after their win.,Gavaskar criticises Australia for no prize money to India after win,,,,,,
Hindustan-Times,861,dependency,FW-DEL,Function Word Deletion,FW-DEL,SCONJ-DEL,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,FW-DEL,Function Word Deletion,FW-DEL,PRON-PERS-DEL,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,FW-DEL,Function Word Deletion,FW-DEL,PRON-PERS-DEL,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,FW-DEL,Function Word Deletion,FW-DEL,PRON-PERS-DEL,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,FW-ADD,Function Word Addition,FW-ADD,ABSENT,PRON-PERS-ADD,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,FW-ADD,Function Word Addition,FW-ADD,ABSENT,PRON-PERS-ADD,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,aux,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,root,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obj,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,flat,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,xcomp,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obj,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,case,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,nmod:poss,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,obl,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,punct,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,xcomp,dep,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,flat,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,17,13,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-REM,Constituent Removal,CONST-REM,SBAR-REM,ABSENT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,28,28,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,Yuzvendra Chahal has said that he would like Randeep Hooda t,play me in my biopic**:** Yuzvendra Chahal,colon,48.0,play me in my biopic**:** Yuzvendra Chahal,play me in my biopic,Yuzvendra Chahal,
Hindustan-Times,861,both,PUNCT-SUBST,Punctuation Substitution,PUNCT-SUBST,that,:,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,14,10,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,34,25,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.69,2.33,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,861,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,1.94,2.00,Yuzvendra Chahal has said that he would like Randeep Hooda to play him in his biopic.,Would like Randeep Hooda to play me in my biopic: Yuzvendra Chahal,,,,,,
Hindustan-Times,862,dependency,FW-DEL,Function Word Deletion,FW-DEL,SCONJ-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,FW-DEL,Function Word Deletion,FW-DEL,ADP-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-DEL,Content Word Deletion,C-DEL,ADJ-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,cop,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,det,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,root,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,case,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,nummod,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obl,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,cop,punct,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,appos,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,flat,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,18,12,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-REM,Constituent Removal,CONST-REM,SBAR-REM,ABSENT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,34,34,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
