headline,reference_canonical,generated_canonical,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
Two arrested by Chittoor police in online fraud case,Two people have been arrested by Chittoor police in an online fraud case.,Two arrested by Chittoor police in online fraud case.,0.6411803884299546,0.5552785047887147,0.394190106711426,0.701058201058201,0.8181818181818181,0.6,0.8181818181818181,0.9743589743589743,0.0,0.6923076923076923
"3,000 litres of jaggery wash seized in raids","3,000 litres of jaggery wash have been seized in raids.","3,000 litres of jaggery wash seized in raids.",0.7788007830714049,0.7210294186861093,0.5384952356064083,0.8099489795918368,0.9,0.7777777777777777,0.9,0.9545454545454545,0.0,0.8
Narrow escape for many as old building caves in,Many had a narrow escape as an old building caved in.,Narrow escape for many as old building caves in.,0.622795757824184,0.3530920055976,0.0660505863531234,0.6944444444444444,0.7999999999999999,0.4444444444444445,0.7000000000000001,0.9500000000000001,0.0,0.8181818181818182
guntur,guntur,guntur.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
Issues to the fore during Collector’s surprise visit to Social Welfare hostels,Issues came to the fore during the Collector's surprise visit to Social Welfare hostels.,Issues to the fore during Collector ’s surprise visit to Social Welfare hostels.,0.7835055280819597,0.6954593800287637,0.5484498092204758,0.754206552113681,0.9285714285714286,0.7692307692307692,0.9285714285714286,0.9268292682926829,0.0,0.9285714285714286
Book written by ex-DGP released,A book written by the ex-DGP has been released.,Book written by ex - DGP released.,0.4294155960430205,0.3279715789102868,0.13201355840223275,0.42613636363636365,0.7499999999999999,0.42857142857142855,0.7499999999999999,0.9743589743589743,0.0,0.7777777777777778
hyderabad,hyderabad,A hyderabad.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9333333333333333,0.0,2.0
Congress team meets Governor,The Congress team met the Governor.,Congress team meets Governor.,0.45489799478447507,0.30326532985631666,0.11404605374835301,0.4406130268199233,0.6,0.25,0.6,0.9600000000000001,0.0,0.6666666666666666
i. polavaram (e.g.),i. polavaram (e.g.),i. polavaram ( e.g. ).,0.4,0.316227766016838,0.11362193664674995,0.5859375,1.0,1.0,1.0,1.0,0.0,1.6666666666666667
"Suspect in sexual assault, murder case was addicted to porn: police","The suspect in a sexual assault and murder case was addicted to porn, said police.","Suspect in sexual assault , murder case was addicted to porn : police.",0.6595414762772626,0.5317393377440625,0.32631104091886703,0.6540540540540539,0.846153846153846,0.5833333333333334,0.846153846153846,0.9473684210526315,0.0,0.8666666666666667
kadapa,kadapa,kadapa.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.888888888888889,0.0,1.0
2 Cameroon nationals among 5 held for fraud,Two Cameroon nationals among five people have been held for fraud.,2 Cameroon nationals among 5 held for fraud.,0.5154669590932291,0.4499364491987482,0.15889951008323108,0.741822429906542,0.631578947368421,0.47058823529411764,0.631578947368421,0.8500000000000001,0.0,0.7272727272727273
kollam,kollam,kollam.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
Seven held under POCSO Act in Kerala,Seven people have been held under the POCSO Act in Kerala.,Seven held under POCSO Act in Kerala.,0.5647181220077593,0.4610904158072619,0.28695177126851573,0.6343858298036196,0.7777777777777778,0.5,0.7777777777777778,0.9714285714285714,0.0,0.6363636363636364
kurnool,kurnool,kurnool.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
Former MLC quits TDP,A former MLC has quit the TDP.,Former MLC quits TDP.,0.354274914555761,0.23618327637050732,0.08881915596542085,0.47108208955223874,0.7272727272727273,0.2222222222222222,0.7272727272727273,0.9375,0.0,0.5714285714285714
Nandyal MVI in ACB net,The Nandyal MVI is in the ACB net.,Nandyal MVI in ACB net.,0.5488116360940264,0.3880684294761699,0.09324552518106888,0.5792207792207792,0.7692307692307693,0.36363636363636365,0.7692307692307693,0.9285714285714286,0.0,0.625
HRF team visits Hosur,The HRF team has visited Hosur.,HRF team visits Hosur.,0.45489799478447507,0.30326532985631666,0.11404605374835301,0.6465517241379309,0.8,0.5,0.8,0.962962962962963,0.0,0.6666666666666666
machilipatnam,machilipatnam,machilipatnam.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9473684210526316,0.0,1.0
Leather industry in doldrums in State,The leather industry is in doldrums in the State.,A Leather industry in doldrums in State.,0.6441233940645307,0.4919573683654302,0.16168292860728858,0.6392045454545455,0.75,0.42857142857142855,0.75,1.0,0.0,0.7777777777777778
"All police stations will have Mahila Mitra panels, says SP","All police stations will have Mahila Mitra panels, said the SP.","All police stations will have Mahila Mitra panels , says SP.",0.7272727272727273,0.6605782590758164,0.5900468726392808,0.7215909090909091,0.8571428571428572,0.7368421052631577,0.8571428571428572,0.9444444444444444,0.0,1.0
malappuram,malappuram,malappuram.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
"Kerala woman, locked up in mental health asylum, rescued","A Kerala woman, locked up in a mental health asylum, was rescued.","Kerala woman , locked up in mental health asylum , rescued.",0.5810640921796215,0.39896241882229266,0.11651778275759282,0.5333561996227062,0.8571428571428571,0.631578947368421,0.8571428571428571,1.0,0.0,0.9166666666666666
mangaluru,mangaluru,mangaluru.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
Second giant earthworm found in Karnataka village,A second giant earthworm was found in a Karnataka village.,Second giant earthworm found in Karnataka village.,0.6514390575310556,0.5318977631568871,0.1565285203048807,0.6932463707132337,0.8235294117647058,0.5333333333333333,0.8235294117647058,1.0,0.0,0.7
ongole,ongole,An ongole.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.8333333333333333,0.0,2.0
Tobacco workers seek insurance,Tobacco workers are seeking insurance.,A Tobacco workers seek insurance.,0.6,0.3872983346207417,0.12574334296829354,0.7500000000000001,0.8000000000000002,0.5,0.8000000000000002,0.9655172413793104,0.0,1.0
pithapuram (east godavari dt.),pithapuram (east godavari dt.),pithapuram ( east godavari dt . ).,0.2857142857142857,0.06900655593423542,0.039281465090051315,0.23255813953488375,1.0,1.0,1.0,1.0,0.0,1.75
Woman burnt alive in fire mishap,A woman was burnt alive in a fire mishap.,A Woman burnt alive in fire mishap.,0.7514772930752859,0.6135786404407937,0.18056582172643848,0.7212430426716141,0.8750000000000001,0.5714285714285715,0.8750000000000001,1.0,0.0,0.7777777777777778
thiruvananthapuram,thiruvananthapuram,thiruvananthapuram.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9523809523809523,0.0,1.0
‘Youth booked under UAPA are Maoists’,'Youth booked under UAPA are Maoists.',‘ Youth booked under UAPA are Maoists ’.,0.5,0.46291004988627577,0.345720784641941,0.6401209677419356,1.0,1.0,1.0,0.918918918918919,0.0,1.3333333333333333
tirumala,tirumala,A tirumala.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9333333333333333,0.0,2.0
Annadanam trust to become self-sufficient soon: TTD EO,"The Annadanam trust will become self-sufficient soon, said the TTD Executive Officer.",Annadanam trust to become self - sufficient soon : TTD EO.,0.3320366241026409,0.1741214746376982,0.04328649145305472,0.2652310924369748,0.6363636363636364,0.4,0.6363636363636364,0.85,0.0,0.9166666666666666
tirupati,tirupati,tirupati.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
Students rent the air with hymns on Gita Jayanti Metaphor,Students rent the air with hymns on Gita Jayanti.,Students rent the air with hymns on Gita Jayanti Metaphor.,0.8,0.7888106377466155,0.7598356856515925,0.8782623626373625,0.9473684210526316,0.9411764705882353,0.9473684210526316,0.9714285714285714,0.0,1.1111111111111112
vijayawada,vijayawada,vijayawada.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
Rabi sowing tardy in State Metaphor,Rabi sowing is tardy in the State.,Rabi is sowing tardy in State Metaphor.,0.7142857142857143,0.3450327796711771,0.08783602619713961,0.5314285714285715,0.8571428571428571,0.16666666666666666,0.7142857142857143,0.9375,0.0,1.0
Ex-TDP MLA joins YSRCP,A former TDP MLA has joined YSRCP.,An Ex - TDP MLA joins YSRCP.,0.42857142857142855,0.26726124191242434,0.07730551756939454,0.5357142857142857,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.8888888888888888,0.0,1.0
Govt. gives key post to P.V. Sindhu,The government has given a key post to P.V. Sindhu.,Govt . gives key post to P.V. Sindhu.,0.48675048941962806,0.46542248844948597,0.4026190971287384,0.5081632653061224,0.631578947368421,0.588235294117647,0.631578947368421,0.9090909090909091,0.0,0.8
Women should learn karate to protect themselves: Minister,The Minister has said women should learn karate to protect themselves.,Women should learn karate to protect themselves : Minister.,0.5338249352778719,0.5168737710303626,0.4703490742954983,0.5542695473251028,0.8421052631578948,0.7058823529411764,0.7368421052631579,0.9743589743589743,0.0,0.8181818181818182
National Lok Adalat to be held on Dec. 14,The National Lok Adalat will be held on December 14.,National Lok Adalat to be held on Dec. 14.,0.6959861353000654,0.5580303566223723,0.1856293387426249,0.6792413935271077,0.7368421052631577,0.47058823529411764,0.7368421052631577,0.9090909090909091,0.0,0.9
‘Arrest IT Grids CEO in data theft case’,It has been demanded that the CEO of IT Grids be arrested in a data theft case.,‘ Arrest IT Grids CEO in data theft case ’.,0.2979511822748457,0.18132731507474042,0.03468818207253737,0.3511956930011268,0.6399999999999999,0.26086956521739124,0.48,0.875,0.0,0.5882352941176471
"Folk dances, skits and more at Balotsavam","Folk dances, skits, and more were held at Balotsavam.","A Folk dances , skits and more at Balotsavam.",0.5555555555555556,0.372677996249965,0.07583235673413397,0.4955555555555556,0.823529411764706,0.6666666666666666,0.823529411764706,0.9473684210526316,0.0,1.0
Armed Forces Flag Day rally held in the city,An Armed Forces Flag Day rally was held in the city.,Armed Forces Flag Day rally held in the city.,0.800737402916808,0.749021254622464,0.598690849764947,0.8287608596250572,0.9,0.7777777777777777,0.9,0.9714285714285714,0.0,0.8181818181818182
‘Passport mela for firms with 300 or more applicants’,A passport mela will be held for firms with 300 or more applicants.,‘ Passport mela for firms with 300 or more applicants ’.,0.6063657586001313,0.5507590511214845,0.43297387492488815,0.6201171875000001,0.8181818181818181,0.7000000000000001,0.8181818181818181,0.9,0.0,0.8461538461538461
visakhapatnam,visakhapatnam,visakhapatnam.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9523809523809523,0.0,1.0
CM will launch a slew of works on Dec. 13: GVMC Commissioner,"The Chief Minister will launch a slew of works on December 13, said the GVMC Commissioner.",CM will launch a slew of works on Dec. 13 : GVMC Commissioner.,0.5496387631047355,0.5045290438870673,0.4132772622734274,0.5701030117165998,0.7142857142857143,0.5384615384615385,0.7142857142857143,0.9130434782608695,0.0,0.8125
‘Process developed to extract potash from spent wash’,A process has been developed to extract potash from spent wash.,‘ Process developed to extract potash from spent wash ’.,0.6333861926251716,0.5642652681706181,0.4861555413051454,0.634712600636585,0.8421052631578948,0.7058823529411764,0.8421052631578948,0.9230769230769231,0.0,0.9090909090909091
Justice sought for Unnao rape victim,Justice has been sought for the Unnao rape victim.,Justice sought for Unnao rape victim.,0.6065306597126334,0.4698166288062454,0.16128547594605175,0.6465517241379309,0.8,0.4615384615384615,0.8,0.972972972972973,0.0,0.6666666666666666
"Special trains between Coimbatore, Asansol",Special trains will run between Coimbatore and Asansol.,"Special trains between Coimbatore , Asansol.",0.5971094254781577,0.41368954504257266,0.09250379442961536,0.5717948717948719,0.7692307692307693,0.36363636363636365,0.7692307692307693,0.9090909090909091,0.0,0.75
‘Govt. will take a call on delimitation of wards’,The government will take a call on delimitation of wards.,‘ Govt . will take a call on delimitation of wards ’.,0.5833333333333334,0.5640760748177662,0.5156626918239822,0.6852741096438575,0.8421052631578948,0.823529411764706,0.8421052631578948,0.9230769230769231,0.0,1.2
‘Amma Vodi’ beneficiaries asked to verify details,'Amma Vodi' beneficiaries have been asked to verify details.,‘ Amma Vodi ’ beneficiaries asked to verify details.,0.5555555555555556,0.45643546458763845,0.3155984539112945,0.5377777777777778,0.8750000000000001,0.7142857142857143,0.8750000000000001,0.9,0.0,1.0
Man arrested on charge of blackmailing wife,A man has been arrested on a charge of blackmailing his wife.,Man arrested on charge of blackmailing wife.,0.48954165955695317,0.34615822714603783,0.1094648428587407,0.551907719609583,0.7368421052631579,0.3529411764705882,0.7368421052631579,1.0,0.0,0.5833333333333334
Two photo exhibitions and music concerts today,Two photo exhibitions and music concerts will be held today.,Two photo exhibitions and music concerts today.,0.6514390575310556,0.5946797777494414,0.547792768234123,0.7132337471070903,0.8235294117647058,0.6666666666666667,0.8235294117647058,0.9743589743589743,0.0,0.7
Student drowns in Yeleru canal,A student drowned in the Yeleru canal.,A Student drowns in Yeleru canal.,0.7054014374088451,0.4887164517296948,0.10928032077900922,0.8534621578099838,0.923076923076923,0.7272727272727272,0.923076923076923,0.967741935483871,0.0,0.8571428571428571
CPI-M asks State government to reconsider proposal to hike RTC fares,The CPI-M has asked the State government to reconsider the proposal to hike RTC fares.,CPI - M asks State government to reconsider proposal to hike RTC fares.,0.5935873286495363,0.5448706814187371,0.4153498859714258,0.666554054054054,0.8571428571428571,0.6153846153846153,0.8571428571428571,1.0,0.0,0.8666666666666667
People demand action in Yellapatar rape case,People demand action in the Yellapatar rape case.,People demand action in Yellapatar rape case.,0.8668778997501817,0.7913476338264609,0.5154486831107657,0.8757427021441488,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.967741935483871,0.0,0.875
Festive mood,Festive mood.,Festive mood.,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
Rallying behind forces,Rallying behind forces.,is Rallying behind forces.,0.75,0.7071067811865475,0.3976353643835253,0.9498207885304659,0.8571428571428571,0.8,0.8571428571428571,1.0,0.0,1.3333333333333333
Children’s festival,Children's festival.,Children ’s festival.,0.3333333333333333,0.12909944487358058,0.11362193664674995,0.2380952380952381,1.0,1.0,1.0,0.9333333333333333,0.0,1.5
Seminar on structural concrete code revision held at GVPCE,A seminar on the structural concrete code revision was held at GVPCE.,A Seminar on structural concrete code revision held at GVPCE.,0.8187307530779819,0.7220526544549901,0.3974870438631006,0.8360169491525423,0.9090909090909091,0.7000000000000001,0.9090909090909091,0.972972972972973,0.0,0.8333333333333334
telangana,telangana,telangana.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
chattanpalli (rangareddy dt.),chattanpalli (rangareddy dt.),chattanpalli ( rangareddy dt . ).,0.16666666666666669,0.05773502691896258,0.040824829046386304,0.15151515151515152,1.0,1.0,1.0,1.0,0.0,2.0
Floral tributes continue to be offered at Disha ‘shrine’,Floral tributes continue to be offered at the Disha 'shrine'.,Floral tributes continue to be offered at Disha ‘ shrine ’.,0.7272727272727273,0.6605782590758164,0.5900468726392808,0.785891089108911,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9142857142857143,0.0,1.1
hyderabad,hyderabad,A hyderabad.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9333333333333333,0.0,2.0
Re-employment of ex-servicemen low,Re-employment of ex-servicemen is low.,Re - employment of ex - servicemen low.,0.25,0.059761430466719695,0.03303164318013808,0.18867924528301888,0.923076923076923,0.7272727272727272,0.923076923076923,1.0,0.0,1.6
City’s heritage sites come alive on TikTok videos,The city's heritage sites have come alive on TikTok videos.,City ’s heritage sites come alive on TikTok videos.,0.6959861353000654,0.6238969054580371,0.45936133207830593,0.6988249845392702,0.9,0.7777777777777777,0.9,0.9473684210526315,0.0,0.9
CM writes to Centre for release of pending funds to State,The Chief Minister has written to the Centre for the release of pending funds to the State.,CM writes to Centre for release of pending funds to State.,0.4742004099148442,0.37069951266321927,0.24904151315712153,0.5246913580246914,0.6428571428571428,0.38461538461538464,0.6428571428571428,0.972972972972973,0.0,0.6470588235294118
Bullets that killed accused were fired from long weapons,Bullets that killed the accused were fired from long weapons.,Bullets that killed accused were fired from long weapons.,0.8948393168143697,0.8370455349335584,0.6690484408935986,0.9041027559546079,0.9473684210526316,0.823529411764706,0.9473684210526316,1.0,0.0,0.9
Closed Urdu medium schools to be reopened,Closed Urdu medium schools will be reopened.,Closed Urdu medium schools to be reopened.,0.8571428571428571,0.7559289460184544,0.488923022434901,0.8412698412698414,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.9375,0.0,1.0
"Activists, citizens brainstorm on curbing atrocities against women",Activists and citizens brainstormed on curbing atrocities against women.,"Activists , citizens brainstorm on curbing atrocities against women.",0.7777777777777778,0.6236095644623236,0.4854917717073234,0.8819444444444444,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9444444444444444,0.0,1.0
Infection-causing viruses thrive in cold temperatures,Infection-causing viruses thrive in cold temperatures.,An Infection - causing viruses thrive in cold temperatures.,0.5555555555555556,0.5270462766947299,0.44632361378533286,0.7904761904761907,0.9333333333333333,0.923076923076923,0.9333333333333333,1.0,0.0,1.5
Take up Musi cleansing on the lines of Ganga: BJP,The BJP has asked to take up Musi cleansing on the lines of the Ganga.,Take up Musi cleansing on the lines of Ganga : BJP.,0.50555922065373,0.49598941105476907,0.4717596134167723,0.5334974315068493,0.8,0.6086956521739131,0.7200000000000001,0.9500000000000001,0.0,0.7333333333333333
Revanth bats for quota for third gender in legislatures,Revanth has batted for quota for the third gender in legislatures.,Revanth bats for quota for third gender in legislatures.,0.7117665803704959,0.5968344216828737,0.3573880113629118,0.8179012345679013,0.9,0.6666666666666665,0.9,1.0,0.0,0.8181818181818182
More works for best performing villages,More works will be done for best performing villages.,More works for best performing villages.,0.6065306597126334,0.5424975142220966,0.3665113625996641,0.6768837803320561,0.8,0.6153846153846154,0.8,0.972972972972973,0.0,0.6666666666666666
State Cabinet meeting on Dec 11,A State Cabinet meeting will be held on December 11.,State Cabinet meeting on Dec 11.,0.4278475991938267,0.2964215118800292,0.11786767588753087,0.46458333333333335,0.625,0.2857142857142857,0.625,0.8750000000000001,0.0,0.6
Treat all rape and murder issues with same intensity: Jagga Reddy,Jagga Reddy has said that all rape and murder issues should be treated with the same intensity.,Treat all rape and murder issues with same intensity : Jagga Reddy.,0.4394937534669624,0.3245876483421102,0.23505265599141947,0.4986906098017209,0.7857142857142858,0.4615384615384615,0.5714285714285714,0.9230769230769231,0.0,0.7058823529411765
Teenager crushed to death under bus wheels,A teenager was crushed to death under bus wheels.,A Teenager crushed to death under bus wheels.,0.8824969025845955,0.8170333703998377,0.6752918218126556,0.8918539325842695,0.9411764705882353,0.7999999999999999,0.9411764705882353,1.0,0.0,0.8888888888888888
Award presented to JNTUH Registrar,An award was presented to the JNTUH Registrar.,Award presented to JNTUH Registrar.,0.5488116360940264,0.3880684294761699,0.09324552518106888,0.5792207792207792,0.7692307692307693,0.36363636363636365,0.7692307692307693,1.0,0.0,0.625
Depot Welfare Board to redress grievances,The Depot Welfare Board will redress grievances.,Depot Welfare Board to redress grievances.,0.7054014374088451,0.5985529678206387,0.21506254256566312,0.7014492753623188,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.972972972972973,0.0,0.8571428571428571
Union Minister visits BDL,A Union Minister visited BDL.,Union Minister visits BDL.,0.5841005873035536,0.3894003915357024,0.14643803168582153,0.8099489795918368,0.888888888888889,0.8571428571428571,0.888888888888889,0.9655172413793104,0.0,0.8
indervelli (adilabad district),indervelli (adilabad district),indervelli ( adilabad district ).,0.2,0.07071067811865477,0.05372849659117709,0.15625,1.0,1.0,1.0,0.9655172413793104,0.0,1.6666666666666667
Adivasis embark on life mission to Delhi,Adivasis embarked on a life mission to Delhi.,An Adivasis embark on life mission to Delhi.,0.75,0.5669467095138409,0.38260294162784475,0.864795918367347,0.875,0.7142857142857143,0.875,1.0,0.0,1.0
jainoor (kumram bheem asifabad district),jainoor (kumram bheem asifabad district),jainoor ( kumram bheem asifabad district ).,0.42857142857142855,0.26726124191242434,0.07730551756939454,0.49145299145299143,1.0,1.0,1.0,0.9743589743589743,0.0,1.4
"Anger in Agency over Yellapatar gang rape, murder",Anger erupted in the Agency over the Yellapatar gang rape and murder.,"An Anger in Agency over Yellapatar gang rape , murder.",0.6549846024623855,0.4227907428931841,0.1209445435845663,0.5952065677966102,0.761904761904762,0.3157894736842105,0.761904761904762,0.9444444444444444,0.0,0.8333333333333334
kamareddy,kamareddy,kamareddy.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
"Storage capacity of warehouses up, says Minister","The storage capacity of warehouses has increased, said the Minister.","A Storage capacity of warehouses up , says Minister.",0.49713295378576094,0.4084363993014518,0.2824099048856541,0.48888888888888893,0.5555555555555556,0.375,0.5555555555555556,0.9743589743589743,0.0,0.9
khammam,khammam,khammam.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.888888888888889,0.0,1.0
Line inspector booked on graft charge,A line inspector has been booked on graft charges.,A Line inspector booked on graft charge.,0.6441233940645307,0.568063438111202,0.2066123846159388,0.6691919191919192,0.8750000000000001,0.7142857142857143,0.8750000000000001,1.0,0.0,0.7777777777777778
nizamabad,nizamabad,nizamabad.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
Empowering the elderly and the differently abled,Efforts are ongoing to empower the elderly and the differently abled.,is Empowering the elderly and the differently abled.,0.5154669590932291,0.503044242981641,0.46761439722697934,0.6532519549876025,0.7368421052631579,0.7058823529411764,0.7368421052631579,1.0,0.0,0.7272727272727273
For a rich shrimp harvest,For a rich shrimp harvest.,For a rich shrimp harvest.,1.0,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0
peddapalli,peddapalli,peddapalli.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
Ramagundam CP accepts green challenge,The Ramagundam CP has accepted the green challenge.,Ramagundam CP accepts green challenge.,0.43904930887522114,0.3470989552921196,0.08818617301709022,0.5792207792207792,0.7692307692307693,0.36363636363636365,0.7692307692307693,1.0,0.0,0.625
Governor plans to visit Peddapalli,The Governor plans to visit Peddapalli.,Governor plans to visit Peddapalli.,0.8187307530779819,0.8187307530779819,0.8187307530779819,0.8440677966101694,0.9090909090909091,0.888888888888889,0.9090909090909091,0.9655172413793104,0.0,0.8333333333333334
sangareddy,sangareddy,sangareddy.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9411764705882353,0.0,1.0
No end to tenant cotton ryots’ woes,There is no end to tenant cotton ryots' woes.,No end to tenant cotton ryots ’ woes.,0.6618726769384466,0.5777298366654254,0.47750342648354643,0.66167290886392,0.8750000000000001,0.8571428571428571,0.8750000000000001,0.8571428571428571,0.0,0.8888888888888888
Elderly couple’s ordeal brought to an end,An elderly couple's ordeal has been brought to an end.,Elderly couple ’s ordeal brought to an end.,0.5841005873035536,0.44153854132913556,0.2979714705451885,0.5739795918367346,0.8421052631578948,0.7058823529411764,0.8421052631578948,0.9444444444444444,0.0,0.8
warangal rural dt.,warangal rural dt.,warangal rural dt .,0.5,0.408248290463863,0.16990442448471224,0.6048387096774195,1.0,1.0,1.0,1.0,0.0,1.3333333333333333
Cash award for 100% results in SSC,A cash award was given for 100% results in the SSC.,A Cash award for 100 % results in SSC.,0.622795757824184,0.43244762298503087,0.12998687172397225,0.5876795162509448,0.8421052631578948,0.588235294117647,0.8421052631578948,0.9500000000000001,0.0,0.8181818181818182
warangal urban dt.,warangal urban dt.,warangal urban dt .,0.5,0.408248290463863,0.16990442448471224,0.6048387096774195,1.0,1.0,1.0,1.0,0.0,1.3333333333333333
"Do more leg work for KUDA master plan, says Collector Metaphor","Do more leg work for the KUDA master plan, said the Collector.","Do more leg work for KUDA master plan , says Collector Metaphor.",0.5833333333333334,0.5149286505444373,0.3646285861936467,0.576530612244898,0.7826086956521738,0.5714285714285713,0.7826086956521738,0.9523809523809523,0.0,1.0
Entrepreneurship mantra to enhance employability,The entrepreneurship mantra aims to enhance employability.,An Entrepreneurship mantra to enhance employability.,0.7054014374088451,0.5985529678206387,0.21506254256566312,0.7014492753623188,0.7692307692307692,0.5454545454545454,0.7692307692307692,1.0,0.0,0.8571428571428571
For a noble cause,The initiative is for a noble cause.,For a noble cause.,0.4723665527410147,0.4723665527410147,0.4723665527410147,0.5923507462686567,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.8571428571428571,0.0,0.5714285714285714
NHRC team likely to quiz injured policemen,The NHRC team is likely to quiz injured policemen.,NHRC team likely to quiz injured policemen.,0.7514772930752859,0.6860017747837581,0.5313746898412453,0.7861781076066792,0.8750000000000001,0.7142857142857143,0.8750000000000001,0.975609756097561,0.0,0.7777777777777778
Glam and glitter,Glam and glitter.,Glam and glitter.,1.0,1.0,0.5623413251903491,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0
Two killed as APSRTC bus rams bikers,Two people were killed as an APSRTC bus rammed bikers.,Two killed as APSRTC bus rams bikers.,0.558376335026619,0.3482088230920184,0.07121955954495507,0.6932463707132337,0.8235294117647058,0.5333333333333333,0.8235294117647058,0.9714285714285714,0.0,0.7
new delhi,new delhi,new delhi.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9333333333333333,0.0,1.0
gurugram,gurugram,gurugram.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
"Security guards thrash street dog, dig pit to bury it",Security guards thrashed a street dog and dug a pit to bury it.,"A Security guards thrash street dog , dig pit to bury it.",0.6900333109719925,0.537190204027976,0.27143466477063505,0.750387596899225,0.8333333333333333,0.5454545454545454,0.7500000000000001,0.9411764705882353,0.0,0.9230769230769231
‘Will launch projects for women’s safety’,Projects for women's safety will be launched.,‘ Will launch projects for women ’s safety ’.,0.4444444444444444,0.23570226039551587,0.06030725360407769,0.4383680555555556,0.9333333333333333,0.6153846153846153,0.6666666666666666,0.8837209302325582,0.0,1.2857142857142858
new delhi,new delhi,new delhi.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9333333333333333,0.0,1.0
Capital erupts again as another rape victim succumbs,The capital erupted again as another rape victim succumbed.,A Capital erupts again as another rape victim succumbs.,0.6666666666666666,0.5773502691896257,0.4671379777282001,0.7766439909297052,0.8888888888888888,0.875,0.8888888888888888,0.972972972972973,0.0,1.0
‘Will intensify protests for absorption of ad hocs’,Protests will be intensified for absorption of ad hoc employees.,‘ Will intensify protests for absorption of ad hocs ’.,0.6,0.4472135954999579,0.2907153684841096,0.7500000000000001,0.888888888888889,0.5,0.7777777777777777,0.9230769230769231,0.0,1.0
Court acquits doctor in 2012 rape case,The court acquitted the doctor in the 2012 rape case.,A Court acquits doctor in 2012 rape case.,0.5841005873035536,0.44153854132913556,0.1409020089952245,0.6861724281549355,0.7777777777777777,0.5,0.7777777777777777,0.9714285714285714,0.0,0.8
"Swachh Bharat Abhiyan has become people’s movement, says Rajnath",Rajnath has said that the Swachh Bharat Abhiyan has become a people's movement.,"Swachh Bharat Abhiyan has become people ’s movement , says Rajnath.",0.378978599125082,0.3555134387944181,0.29251718341295524,0.38906250000000003,0.75,0.5454545454545455,0.6666666666666666,0.9047619047619048,0.0,0.8461538461538461
North civic body inaugurates library,The North civic body inaugurated a library.,North civic body inaugurates library.,0.5362560368285115,0.4239476213483084,0.19153996003797966,0.711764705882353,0.8333333333333333,0.6,0.8333333333333333,0.9714285714285714,0.0,0.7142857142857143
Nirbhaya convict seeks withdrawal of mercy plea,The Nirbhaya convict has sought withdrawal of the mercy plea.,A Nirbhaya convict seeks withdrawal of mercy plea.,0.5841005873035536,0.44153854132913556,0.07923502246035705,0.5739795918367346,0.6666666666666665,0.375,0.6666666666666665,0.9302325581395349,0.0,0.8
