pair_index,event_type,word/constituent,pos_label,parent_label,grandparent_label,additional_context
842,constituent_removed,Hairdresser saves man 's life by spotting cancerous lump on his ear,S,ROOT,,
842,constituent_removed,Hairdresser saves man 's life by spotting cancerous lump on his ear,ROOT,,,
843,word_removed,Former,JJ,NP,NP,"['US'], ['policeman']"
843,word_removed,16,CD,NP,VP,['times']
843,word_removed,times,NNS,NP,VP,['16']
843,word_removed,jailed,VBN,VP,VP,"['for', '7', 'years']"
843,word_removed,teen,NN,NP,VP,['black']
843,word_removed,for,IN,PP,VP,"['7', 'years']"
843,word_removed,years,NNS,NP,PP,['7']
843,word_removed,shot,VBD,VP,S,"['black', 'teen'], ['16', 'times'], ['jailed', 'for', '7', 'years']"
843,word_removed,7,CD,NP,PP,['years']
843,word_removed,US,NNP,NP,NP,"['Former'], ['policeman']"
843,word_removed,who,WP,WHNP,SBAR,
843,word_removed,black,JJ,NP,VP,['teen']
843,word_removed,policeman,NN,NP,NP,"['Former'], ['US']"
843,word_added,Oxford,NNP,NP,S,['University']
843,word_added,China,NNP,NP,NP,"[""'s""]"
843,word_added,banned,VBN,VP,VP,"['all', 'funding'], ['from', 'China', ""'s"", 'Huawei']"
843,word_added,all,DT,NP,VP,['funding']
843,word_added,.,.,S,ROOT,"['Oxford', 'University'], ['has', 'banned', 'all', 'funding', 'from', 'China', ""'s"", 'Huawei']"
843,word_added,Huawei,NNP,NP,PP,"['China', ""'s""]"
843,word_added,has,VBZ,VP,S,"['banned', 'all', 'funding', 'from', 'China', ""'s"", 'Huawei']"
843,word_added,University,NNP,NP,S,['Oxford']
843,word_added,funding,NN,NP,VP,['all']
843,word_added,from,IN,PP,VP,"['China', ""'s"", 'Huawei']"
843,word_added,'s,POS,NP,NP,['China']
843,constituent_added,Oxford University,NP,S,,
843,constituent_added,all funding,NP,VP,,
843,constituent_added,China 's Huawei,NP,PP,,
843,constituent_added,from China 's Huawei,PP,VP,,
843,constituent_added,banned all funding from China 's Huawei,VP,VP,,
843,constituent_added,has banned all funding from China 's Huawei,VP,S,,
843,constituent_added,Oxford University has banned all funding from China 's Huawei .,S,ROOT,,
843,constituent_added,Oxford University has banned all funding from China 's Huawei .,ROOT,,,
843,constituent_removed,Former US policeman,NP,NP,,
843,constituent_removed,who,WHNP,SBAR,,
843,constituent_removed,black teen,NP,VP,,
843,constituent_removed,7 years,NP,PP,,
843,constituent_removed,for 7 years,PP,VP,,
843,constituent_removed,jailed for 7 years,VP,VP,,
843,constituent_removed,shot black teen 16 times jailed for 7 years,VP,S,,
843,constituent_removed,shot black teen 16 times jailed for 7 years,S,SBAR,,
843,constituent_removed,who shot black teen 16 times jailed for 7 years,SBAR,NP,,
843,constituent_removed,Former US policeman who shot black teen 16 times jailed for 7 years,NP,ROOT,,
843,constituent_removed,Former US policeman who shot black teen 16 times jailed for 7 years,ROOT,,,
844,word_removed,Prez,NNP,NP,S,"['Ex', '-', 'US'], ['Bush']"
844,word_removed,to,IN,PP,VP,"['unpaid', 'Secret', 'Service', 'personnel']"
844,word_removed,delivers,VBZ,VP,S,"['pizza'], ['to', 'unpaid', 'Secret', 'Service', 'personnel']"
844,word_removed,Ex,NNP,NML,NP,"['-'], ['US']"
844,word_removed,Secret,NNP,NML,NP,['Service']
844,word_removed,unpaid,JJ,NP,PP,"['Secret', 'Service'], ['personnel']"
844,word_removed,Service,NNP,NML,NP,['Secret']
844,word_removed,US,NNP,NML,NP,"['Ex'], ['-']"
844,word_removed,personnel,NNS,NP,PP,"['unpaid'], ['Secret', 'Service']"
844,word_removed,-,HYPH,NML,NP,"['Ex'], ['US']"
844,word_removed,pizza,NN,NP,VP,
844,word_removed,Bush,NNP,NP,S,"['Ex', '-', 'US'], ['Prez']"
844,word_added,is,VBZ,VP,S,"['Reliance', ""'s"", 'janmabhoomi', 'and', 'karmabhoomi']"
844,word_added,karmabhoomi,NNP,NP,VP,"['Reliance', ""'s""], ['janmabhoomi'], ['and']"
844,word_added,Reliance,NNP,NP,NP,"[""'s""]"
844,word_added,said,VBN,VP,VP,"['that', 'Gujarat', 'is', 'Reliance', ""'s"", 'janmabhoomi', 'and', 'karmabhoomi']"
844,word_added,.,.,S,ROOT,"['Mukesh', 'Ambani'], ['has', 'said', 'that', 'Gujarat', 'is', 'Reliance', ""'s"", 'janmabhoomi', 'and', 'karmabhoomi']"
844,word_added,that,IN,SBAR,VP,"['Gujarat', 'is', 'Reliance', ""'s"", 'janmabhoomi', 'and', 'karmabhoomi']"
844,word_added,has,VBZ,VP,S,"['said', 'that', 'Gujarat', 'is', 'Reliance', ""'s"", 'janmabhoomi', 'and', 'karmabhoomi']"
844,word_added,Mukesh,NNP,NP,S,['Ambani']
844,word_added,janmabhoomi,NN,NP,VP,"['Reliance', ""'s""], ['and'], ['karmabhoomi']"
844,word_added,Gujarat,NNP,NP,S,
844,word_added,and,CC,NP,VP,"['Reliance', ""'s""], ['janmabhoomi'], ['karmabhoomi']"
844,word_added,Ambani,NNP,NP,S,['Mukesh']
844,word_added,'s,POS,NP,NP,['Reliance']
844,constituent_added,Mukesh Ambani,NP,S,,
844,constituent_added,Gujarat,NP,S,,
844,constituent_added,Reliance 's,NP,NP,,
844,constituent_added,Reliance 's janmabhoomi and karmabhoomi,NP,VP,,
844,constituent_added,is Reliance 's janmabhoomi and karmabhoomi,VP,S,,
844,constituent_added,Gujarat is Reliance 's janmabhoomi and karmabhoomi,S,SBAR,,
844,constituent_added,that Gujarat is Reliance 's janmabhoomi and karmabhoomi,SBAR,VP,,
844,constituent_added,said that Gujarat is Reliance 's janmabhoomi and karmabhoomi,VP,VP,,
844,constituent_added,has said that Gujarat is Reliance 's janmabhoomi and karmabhoomi,VP,S,,
844,constituent_added,Mukesh Ambani has said that Gujarat is Reliance 's janmabhoomi and karmabhoomi .,S,ROOT,,
844,constituent_added,Mukesh Ambani has said that Gujarat is Reliance 's janmabhoomi and karmabhoomi .,ROOT,,,
844,constituent_removed,Ex - US,NML,NP,,
844,constituent_removed,Ex - US Prez Bush,NP,S,,
844,constituent_removed,pizza,NP,VP,,
844,constituent_removed,Secret Service,NML,NP,,
844,constituent_removed,unpaid Secret Service personnel,NP,PP,,
844,constituent_removed,to unpaid Secret Service personnel,PP,VP,,
844,constituent_removed,delivers pizza to unpaid Secret Service personnel,VP,S,,
844,constituent_removed,Ex - US Prez Bush delivers pizza to unpaid Secret Service personnel,S,ROOT,,
844,constituent_removed,Ex - US Prez Bush delivers pizza to unpaid Secret Service personnel,ROOT,,,
845,word_removed,Trump,NNP,NP,NP,
845,word_removed,in,IN,PP,VP,['February']
845,word_removed,Korea,NNP,NP,NP,"['N'], [""'s""]"
845,word_removed,2nd,JJ,NP,NP,['summit']
845,word_removed,N,NNP,NP,NP,"['Korea'], [""'s""]"
845,word_removed,summit,NN,NP,NP,['2nd']
845,word_removed,held,VBN,VP,VP,"['in', 'February']"
845,word_removed,be,VB,VP,VP,"['held', 'in', 'February']"
845,word_removed,between,IN,PP,NP,"['Trump', ',', 'N', 'Korea', ""'s"", 'Kim']"
845,word_removed,February,NNP,NP,PP,
845,word_removed,'s,POS,NP,NP,"['N'], ['Korea']"
845,word_removed,Kim,NNP,NP,NP,"['N', 'Korea', ""'s""]"
845,word_added,','',NP,NP,"['the'], ['Andaz'], ['Apna'], ['Apna'], [""'""]"
845,word_added,for,IN,PP,VP,"['the', ""'"", 'Andaz', 'Apna', 'Apna', ""'"", 'reboot']"
845,word_added,have,VBP,VP,S,"['been', 'approached', 'for', 'the', ""'"", 'Andaz', 'Apna', 'Apna', ""'"", 'reboot', ',', 'according', 'to', 'a', 'report']"
845,word_added,been,VBN,VP,VP,"['approached', 'for', 'the', ""'"", 'Andaz', 'Apna', 'Apna', ""'"", 'reboot', ',', 'according', 'to', 'a', 'report']"
845,word_added,the,DT,NP,NP,"[""'""], ['Andaz'], ['Apna'], ['Apna'], [""'""]"
845,word_added,Andaz,NNP,NP,NP,"['the'], [""'""], ['Apna'], ['Apna'], [""'""]"
845,word_added,according,VBG,PP,VP,"['to', 'a', 'report']"
845,word_added,a,DT,NP,PP,['report']
845,word_added,.,.,S,ROOT,"['Ranveer', 'and', 'Varun'], ['have', 'been', 'approached', 'for', 'the', ""'"", 'Andaz', 'Apna', 'Apna', ""'"", 'reboot', ',', 'according', 'to', 'a', 'report']"
845,word_added,reboot,NN,NP,PP,"['the', ""'"", 'Andaz', 'Apna', 'Apna', ""'""]"
845,word_added,and,CC,NP,S,"['Ranveer'], ['Varun']"
845,word_added,Apna,FW,NP,NP,"['the'], [""'""], ['Andaz'], [""'""]"
845,word_added,report,NN,NP,PP,['a']
845,word_added,approached,VBN,VP,VP,"['for', 'the', ""'"", 'Andaz', 'Apna', 'Apna', ""'"", 'reboot'], [','], ['according', 'to', 'a', 'report']"
845,word_added,Varun,NNP,NP,S,"['Ranveer'], ['and']"
845,word_added,Ranveer,NNP,NP,S,"['and'], ['Varun']"
845,pos_change,to,headline: TO | canonical: IN,VP,S,"['be', 'held', 'in', 'February']"
845,constituent_added,Ranveer and Varun,NP,S,,
845,constituent_added,the ' Andaz Apna Apna ',NP,NP,,
845,constituent_added,the ' Andaz Apna Apna ' reboot,NP,PP,,
845,constituent_added,for the ' Andaz Apna Apna ' reboot,PP,VP,,
845,constituent_added,a report,NP,PP,,
845,constituent_added,to a report,PP,PP,,
845,constituent_added,according to a report,PP,VP,,
845,constituent_added,"approached for the ' Andaz Apna Apna ' reboot , according to a report",VP,VP,,
845,constituent_added,"been approached for the ' Andaz Apna Apna ' reboot , according to a report",VP,VP,,
845,constituent_added,"have been approached for the ' Andaz Apna Apna ' reboot , according to a report",VP,S,,
845,constituent_added,"Ranveer and Varun have been approached for the ' Andaz Apna Apna ' reboot , according to a report .",S,ROOT,,
845,constituent_added,"Ranveer and Varun have been approached for the ' Andaz Apna Apna ' reboot , according to a report .",ROOT,,,
845,constituent_removed,2nd summit,NP,NP,,
845,constituent_removed,Trump,NP,NP,,
845,constituent_removed,N Korea 's,NP,NP,,
845,constituent_removed,N Korea 's Kim,NP,NP,,
845,constituent_removed,"Trump , N Korea 's Kim",NP,PP,,
845,constituent_removed,"between Trump , N Korea 's Kim",PP,NP,,
845,constituent_removed,"2nd summit between Trump , N Korea 's Kim",NP,S,,
845,constituent_removed,February,NP,PP,,
845,constituent_removed,in February,PP,VP,,
845,constituent_removed,held in February,VP,VP,,
845,constituent_removed,be held in February,VP,VP,,
845,constituent_removed,to be held in February,VP,S,,
845,constituent_removed,"2nd summit between Trump , N Korea 's Kim to be held in February",S,ROOT,,
845,constituent_removed,"2nd summit between Trump , N Korea 's Kim to be held in February",ROOT,,,
846,word_removed,old,JJ,ADJP,NP,"['86', '-', 'year'], ['-']"
846,word_removed,by,IN,PP,VP,"['86', '-', 'year', '-', 'old', 'flies']"
846,word_removed,Car,NN,NP,NP,
846,word_removed,driven,VBN,VP,VP,"['by', '86', '-', 'year', '-', 'old', 'flies'], ['through', 'air']"
846,word_removed,year,NN,NP,ADJP,"['86'], ['-']"
846,word_removed,86,CD,NP,ADJP,"['-'], ['year']"
846,word_removed,",",",",VP,NP,"['driven', 'by', '86', '-', 'year', '-', 'old', 'flies', 'through', 'air']"
846,word_removed,flies,VBZ,NP,PP,"['86', '-', 'year', '-', 'old']"
846,word_removed,into,IN,PP,VP,"['2', 'homes']"
846,word_removed,2,CD,NP,PP,['homes']
846,word_removed,through,IN,PP,VP,['air']
846,word_removed,homes,NNS,NP,PP,['2']
846,word_removed,smashes,VBZ,VP,S,"['into', '2', 'homes']"
846,word_removed,-,HYPH,NP,ADJP,"['86'], ['year']"
846,word_removed,air,NN,NP,PP,
846,word_added,she,PRP,NP,S,
846,word_added,as,IN,SBAR,NP,"['she', 'was', 'offered', 'less', 'pay']"
846,word_added,goodbye,NN,NP,VP,
846,word_added,a,DT,NP,NP,['film']
846,word_added,said,VBD,VP,VP,"['that', 'she', 'said', 'goodbye', 'to', 'a', 'film', 'as', 'she', 'was', 'offered', 'less', 'pay']"
846,word_added,to,IN,PP,VP,"['a', 'film', 'as', 'she', 'was', 'offered', 'less', 'pay']"
846,word_added,.,.,S,ROOT,"['Deepika'], ['has', 'said', 'that', 'she', 'said', 'goodbye', 'to', 'a', 'film', 'as', 'she', 'was', 'offered', 'less', 'pay']"
846,word_added,pay,NN,NP,VP,['less']
846,word_added,offered,VBN,VP,VP,"['less', 'pay']"
846,word_added,that,IN,SBAR,VP,"['she', 'said', 'goodbye', 'to', 'a', 'film', 'as', 'she', 'was', 'offered', 'less', 'pay']"
846,word_added,has,VBZ,VP,S,"['said', 'that', 'she', 'said', 'goodbye', 'to', 'a', 'film', 'as', 'she', 'was', 'offered', 'less', 'pay']"
846,word_added,was,VBD,VP,S,"['offered', 'less', 'pay']"
846,word_added,film,NN,NP,NP,['a']
846,word_added,less,JJR,NP,VP,['pay']
846,word_added,Deepika,NNP,NP,S,
846,constituent_added,she,NP,S,,
846,constituent_added,goodbye,NP,VP,,
846,constituent_added,a film,NP,NP,,
846,constituent_added,she,NP,S,,
846,constituent_added,offered less pay,VP,VP,,
846,constituent_added,she was offered less pay,S,SBAR,,
846,constituent_added,as she was offered less pay,SBAR,NP,,
846,constituent_added,a film as she was offered less pay,NP,PP,,
846,constituent_added,to a film as she was offered less pay,PP,VP,,
846,constituent_added,said goodbye to a film as she was offered less pay,VP,S,,
846,constituent_added,she said goodbye to a film as she was offered less pay,S,SBAR,,
846,constituent_added,that she said goodbye to a film as she was offered less pay,SBAR,VP,,
846,constituent_added,said that she said goodbye to a film as she was offered less pay,VP,VP,,
846,constituent_added,has said that she said goodbye to a film as she was offered less pay,VP,S,,
846,constituent_added,Deepika has said that she said goodbye to a film as she was offered less pay .,S,ROOT,,
846,constituent_added,Deepika has said that she said goodbye to a film as she was offered less pay .,ROOT,,,
846,constituent_removed,86 - year,NP,ADJP,,
846,constituent_removed,86 - year - old,ADJP,NP,,
846,constituent_removed,86 - year - old flies,NP,PP,,
846,constituent_removed,by 86 - year - old flies,PP,VP,,
846,constituent_removed,air,NP,PP,,
846,constituent_removed,through air,PP,VP,,
846,constituent_removed,driven by 86 - year - old flies through air,VP,VP,,
846,constituent_removed,"driven by 86 - year - old flies through air ,",VP,NP,,
846,constituent_removed,"Car driven by 86 - year - old flies through air ,",NP,S,,
846,constituent_removed,into 2 homes,PP,VP,,
846,constituent_removed,"Car driven by 86 - year - old flies through air , smashes into 2 homes",S,ROOT,,
846,constituent_removed,"Car driven by 86 - year - old flies through air , smashes into 2 homes",ROOT,,,
847,word_removed,'d,MD,VP,S,"['quit', ':', 'Chidambaram', 'on', 'state', 'of', 'economy']"
847,word_removed,of,IN,PP,NP,['economy']
847,word_removed,Chidambaram,NNP,NP,S,
847,word_removed,:,:,VP,VP,"['quit'], ['Chidambaram', 'on', 'state', 'of', 'economy']"
847,word_removed,If,IN,SBAR,S,"['I', 'were', 'Finance', 'Minister']"
847,word_removed,economy,NN,NP,PP,
847,word_removed,",",",",S,ROOT,"['If', 'I', 'were', 'Finance', 'Minister'], ['I'], [""'d"", 'quit', ':', 'Chidambaram', 'on', 'state', 'of', 'economy']"
847,word_removed,Finance,NNP,NP,VP,['Minister']
847,word_removed,I,PRP,NP,S,
847,word_removed,Minister,NNP,NP,VP,['Finance']
847,word_removed,on,IN,PP,S,"['state', 'of', 'economy']"
847,word_removed,were,VBD,VP,S,"['Finance', 'Minister']"
847,word_removed,quit,VB,VP,VP,"[':'], ['Chidambaram', 'on', 'state', 'of', 'economy']"
847,word_removed,state,NN,NP,NP,
847,word_added,Photograph,NN,NP,S,"['Nawazuddin', ""'s""], [""'""], [""'""]"
847,word_added,','',NP,S,"['Nawazuddin', ""'s""], ['Photograph'], [""'""]"
847,word_added,Berlin,NNP,NP,PP,"['the'], ['film'], ['festival']"
847,word_added,screen,VB,VP,VP,"['at', 'the', 'Berlin', 'film', 'festival']"
847,word_added,the,DT,NP,PP,"['Berlin'], ['film'], ['festival']"
847,word_added,.,.,S,ROOT,"['Nawazuddin', ""'s"", ""'"", 'Photograph', ""'""], ['will', 'screen', 'at', 'the', 'Berlin', 'film', 'festival']"
847,word_added,Nawazuddin,NNP,NP,NP,"[""'s""]"
847,word_added,at,IN,PP,VP,"['the', 'Berlin', 'film', 'festival']"
847,word_added,festival,NN,NP,PP,"['the'], ['Berlin'], ['film']"
847,word_added,film,NN,NP,PP,"['the'], ['Berlin'], ['festival']"
847,word_added,will,MD,VP,S,"['screen', 'at', 'the', 'Berlin', 'film', 'festival']"
847,word_added,'s,POS,NP,NP,['Nawazuddin']
847,constituent_added,Nawazuddin 's,NP,NP,,
847,constituent_added,Nawazuddin 's ' Photograph ',NP,S,,
847,constituent_added,the Berlin film festival,NP,PP,,
847,constituent_added,at the Berlin film festival,PP,VP,,
847,constituent_added,screen at the Berlin film festival,VP,VP,,
847,constituent_added,will screen at the Berlin film festival,VP,S,,
847,constituent_added,Nawazuddin 's ' Photograph ' will screen at the Berlin film festival .,S,ROOT,,
847,constituent_added,Nawazuddin 's ' Photograph ' will screen at the Berlin film festival .,ROOT,,,
847,constituent_removed,I,NP,S,,
847,constituent_removed,Finance Minister,NP,VP,,
847,constituent_removed,were Finance Minister,VP,S,,
847,constituent_removed,I were Finance Minister,S,SBAR,,
847,constituent_removed,If I were Finance Minister,SBAR,S,,
847,constituent_removed,I,NP,S,,
847,constituent_removed,Chidambaram,NP,S,,
847,constituent_removed,state,NP,NP,,
847,constituent_removed,economy,NP,PP,,
847,constituent_removed,of economy,PP,NP,,
847,constituent_removed,state of economy,NP,PP,,
847,constituent_removed,on state of economy,PP,S,,
847,constituent_removed,Chidambaram on state of economy,S,VP,,
847,constituent_removed,quit : Chidambaram on state of economy,VP,VP,,
847,constituent_removed,'d quit : Chidambaram on state of economy,VP,S,,
847,constituent_removed,"If I were Finance Minister , I 'd quit : Chidambaram on state of economy",S,ROOT,,
847,constituent_removed,"If I were Finance Minister , I 'd quit : Chidambaram on state of economy",ROOT,,,
848,word_removed,profit,NN,NP,VP,"['$', '32', 'bn']"
848,word_removed,of,IN,PP,NP,"['JPMorgan', ',', 'which', 'posted', '$', '32', 'bn', 'profit', 'in', '2018', ',']"
848,word_removed,31,CD,QP,NP,['$']
848,word_removed,in,IN,PP,VP,['2018']
848,word_removed,2018,CD,NP,PP,
848,word_removed,",",",",NP,PP,"['JPMorgan'], ['which', 'posted', '$', '32', 'bn', 'profit', 'in', '2018']"
848,word_removed,bn,CD,QP,NML,"['$'], ['32']"
848,word_removed,mn,NN,NP,VP,"['$', '31'], ['pay']"
848,word_removed,which,WDT,WHNP,SBAR,
848,word_removed,$,$,QP,NML,"['32'], ['bn']"
848,word_removed,pay,NN,NP,VP,"['$', '31'], ['mn']"
848,word_removed,posted,VBD,VP,S,"['$', '32', 'bn', 'profit'], ['in', '2018']"
848,word_removed,JPMorgan,NNP,NP,NP,
848,word_removed,gets,VBZ,VP,S,"['$', '31', 'mn', 'pay']"
848,word_removed,CEO,NN,NP,NP,
848,word_removed,32,CD,QP,NML,"['$'], ['bn']"
848,word_added,semifinals,NNS,NP,VP,"['the'], ['Malaysia', 'Masters']"
848,word_added,Saina,NNP,NP,S,
848,word_added,the,DT,NP,VP,"['Malaysia', 'Masters'], ['semifinals']"
848,word_added,to,TO,VP,S,"['enter', 'the', 'Malaysia', 'Masters', 'semifinals']"
848,word_added,.,.,S,ROOT,"['Saina'], ['has', 'beaten', 'Okuhara', 'to', 'enter', 'the', 'Malaysia', 'Masters', 'semifinals']"
848,word_added,beaten,VBN,VP,VP,"['Okuhara'], ['to', 'enter', 'the', 'Malaysia', 'Masters', 'semifinals']"
848,word_added,Okuhara,NNP,NP,VP,
848,word_added,has,VBZ,VP,S,"['beaten', 'Okuhara', 'to', 'enter', 'the', 'Malaysia', 'Masters', 'semifinals']"
848,word_added,Masters,NNPS,NML,NP,['Malaysia']
848,word_added,Malaysia,NNP,NML,NP,['Masters']
848,word_added,enter,VB,VP,VP,"['the', 'Malaysia', 'Masters', 'semifinals']"
848,constituent_added,Okuhara,NP,VP,,
848,constituent_added,Malaysia Masters,NML,NP,,
848,constituent_added,enter the Malaysia Masters semifinals,VP,VP,,
848,constituent_added,to enter the Malaysia Masters semifinals,VP,S,,
848,constituent_added,to enter the Malaysia Masters semifinals,S,VP,,
848,constituent_added,beaten Okuhara to enter the Malaysia Masters semifinals,VP,VP,,
848,constituent_added,has beaten Okuhara to enter the Malaysia Masters semifinals,VP,S,,
848,constituent_added,Saina has beaten Okuhara to enter the Malaysia Masters semifinals .,S,ROOT,,
848,constituent_added,Saina has beaten Okuhara to enter the Malaysia Masters semifinals .,ROOT,,,
848,constituent_removed,JPMorgan,NP,NP,,
848,constituent_removed,which,WHNP,SBAR,,
848,constituent_removed,$ 32 bn,QP,NML,,
848,constituent_removed,$ 32 bn,NML,NP,,
848,constituent_removed,2018,NP,PP,,
848,constituent_removed,in 2018,PP,VP,,
848,constituent_removed,posted $ 32 bn profit in 2018,VP,S,,
848,constituent_removed,posted $ 32 bn profit in 2018,S,SBAR,,
848,constituent_removed,which posted $ 32 bn profit in 2018,SBAR,NP,,
848,constituent_removed,"JPMorgan , which posted $ 32 bn profit in 2018 ,",NP,PP,,
848,constituent_removed,"of JPMorgan , which posted $ 32 bn profit in 2018 ,",PP,NP,,
848,constituent_removed,"CEO of JPMorgan , which posted $ 32 bn profit in 2018 ,",NP,S,,
848,constituent_removed,$ 31,QP,NP,,
848,constituent_removed,$ 31 mn pay,NP,VP,,
848,constituent_removed,gets $ 31 mn pay,VP,S,,
848,constituent_removed,"CEO of JPMorgan , which posted $ 32 bn profit in 2018 , gets $ 31 mn pay",S,ROOT,,
848,constituent_removed,"CEO of JPMorgan , which posted $ 32 bn profit in 2018 , gets $ 31 mn pay",ROOT,,,
849,word_removed,win,VB,VP,S,"['over', 'Aus']"
849,word_removed,Anushka,NNP,NP,NP,
849,word_removed,:,:,NP,ROOT,"['Historic', 'victories'], ['Anushka', 'on', 'India', ""'s"", 'ODI', 'series', 'win', 'over', 'Aus']"
849,word_removed,Historic,JJ,NP,NP,['victories']
849,word_removed,series,NN,NP,PP,"['India', ""'s""], ['ODI']"
849,word_removed,Aus,NNP,NP,PP,
849,word_removed,India,NNP,NP,NP,"[""'s""]"
849,word_removed,on,IN,PP,NP,"['India', ""'s"", 'ODI', 'series']"
849,word_removed,over,IN,PP,VP,['Aus']
849,word_removed,victories,NNS,NP,NP,['Historic']
849,word_removed,ODI,NNP,NP,PP,"['India', ""'s""], ['series']"
849,word_removed,'s,POS,NP,NP,['India']
849,word_added,Sharapova,NNP,NP,S,
849,word_added,the,DT,NP,VP,"['Australian', 'Open'], ['defending', 'champion'], ['Wozniacki']"
849,word_added,champion,NN,NML,NP,['defending']
849,word_added,Open,NNP,NML,NP,['Australian']
849,word_added,.,.,S,ROOT,"['Sharapova'], ['has', 'eliminated', 'the', 'Australian', 'Open', 'defending', 'champion', 'Wozniacki']"
849,word_added,Australian,JJ,NML,NP,['Open']
849,word_added,has,VBZ,VP,S,"['eliminated', 'the', 'Australian', 'Open', 'defending', 'champion', 'Wozniacki']"
849,word_added,defending,NN,NML,NP,['champion']
849,word_added,Wozniacki,NNP,NP,VP,"['the'], ['Australian', 'Open'], ['defending', 'champion']"
849,word_added,eliminated,VBN,VP,VP,"['the', 'Australian', 'Open', 'defending', 'champion', 'Wozniacki']"
849,constituent_added,Sharapova,NP,S,,
849,constituent_added,Australian Open,NML,NP,,
849,constituent_added,defending champion,NML,NP,,
849,constituent_added,eliminated the Australian Open defending champion Wozniacki,VP,VP,,
849,constituent_added,has eliminated the Australian Open defending champion Wozniacki,VP,S,,
849,constituent_added,Sharapova has eliminated the Australian Open defending champion Wozniacki .,S,ROOT,,
849,constituent_added,Sharapova has eliminated the Australian Open defending champion Wozniacki .,ROOT,,,
849,constituent_removed,Historic victories,NP,NP,,
849,constituent_removed,Anushka,NP,NP,,
849,constituent_removed,India 's,NP,NP,,
849,constituent_removed,India 's ODI series,NP,PP,,
849,constituent_removed,on India 's ODI series,PP,NP,,
849,constituent_removed,Aus,NP,PP,,
849,constituent_removed,over Aus,PP,VP,,
849,constituent_removed,win over Aus,VP,S,,
849,constituent_removed,Anushka on India 's ODI series win over Aus,S,NP,,
849,constituent_removed,Historic victories : Anushka on India 's ODI series win over Aus,NP,ROOT,,
849,constituent_removed,Historic victories : Anushka on India 's ODI series win over Aus,ROOT,,,
850,word_removed,Reports,NNS,NP,NP,
850,word_removed,:,:,NP,ROOT,"['Emraan', 'Hashmi', ""'s"", ""'"", 'Why', 'Cheat', 'India', ""'"", 'leaked', 'online'], ['Reports']"
850,word_added,been,VBN,VP,VP,"['leaked', 'online', ',', 'according', 'to', 'reports']"
850,word_added,reports,NNS,NP,PP,
850,word_added,to,IN,PP,PP,['reports']
850,word_added,according,VBG,PP,VP,"['to', 'reports']"
850,word_added,",",",",VP,VP,"['leaked'], ['online'], ['according', 'to', 'reports']"
850,word_added,.,.,S,ROOT,"['Emraan', 'Hashmi', ""'s"", 'film', ""'"", 'Why', 'Cheat', 'India', ""'""], ['has', 'been', 'leaked', 'online', ',', 'according', 'to', 'reports']"
850,word_added,has,VBZ,VP,S,"['been', 'leaked', 'online', ',', 'according', 'to', 'reports']"
850,word_added,film,NN,NP,S,"['Emraan', 'Hashmi', ""'s""], [""'""], ['Why', 'Cheat', 'India', ""'""]"
850,pos_change,leaked,headline: VBD | canonical: VBN,VP,S,['online']
850,constituent_added,Why,WHADVP,SBAR,,
850,constituent_added,Cheat India,NP,S,,
850,constituent_added,Cheat India ',S,SBAR,,
850,constituent_added,Why Cheat India ',SBAR,NP,,
850,constituent_added,Emraan Hashmi 's film ' Why Cheat India ',NP,S,,
850,constituent_added,online,ADVP,VP,,
850,constituent_added,reports,NP,PP,,
850,constituent_added,to reports,PP,PP,,
850,constituent_added,according to reports,PP,VP,,
850,constituent_added,"leaked online , according to reports",VP,VP,,
850,constituent_added,"been leaked online , according to reports",VP,VP,,
850,constituent_added,"has been leaked online , according to reports",VP,S,,
850,constituent_added,"Emraan Hashmi 's film ' Why Cheat India ' has been leaked online , according to reports .",S,ROOT,,
850,constituent_added,"Emraan Hashmi 's film ' Why Cheat India ' has been leaked online , according to reports .",ROOT,,,
850,constituent_removed,Why,WHADVP,SBAR,,
850,constituent_removed,Cheat India ',NP,S,,
850,constituent_removed,online,ADVP,VP,,
850,constituent_removed,leaked online,VP,S,,
850,constituent_removed,Cheat India ' leaked online,S,SBAR,,
850,constituent_removed,Why Cheat India ' leaked online,SBAR,NP,,
850,constituent_removed,Emraan Hashmi 's ' Why Cheat India ' leaked online,NP,NP,,
850,constituent_removed,Reports,NP,NP,,
850,constituent_removed,Emraan Hashmi 's ' Why Cheat India ' leaked online : Reports,NP,ROOT,,
850,constituent_removed,Emraan Hashmi 's ' Why Cheat India ' leaked online : Reports,ROOT,,,
851,word_removed,Govt,NNP,NP,S,
851,word_removed,asks,VBZ,VP,S,"['for', 'safety', 'chip', 'in', 'drones'], ['to', 'avoid', 'mishaps']"
851,word_removed,Report,NN,NP,S,
851,word_removed,:,:,S,ROOT,"['Govt', 'asks', 'for', 'safety', 'chip', 'in', 'drones', 'to', 'avoid', 'mishaps'], ['Report']"
851,word_added,asked,VBN,VP,VP,"['for', 'a', 'safety', 'chip', 'in', 'drones'], ['to', 'avoid', 'mishaps'], [','], ['according', 'to', 'a', 'report']"
851,word_added,The,DT,NP,S,['government']
851,word_added,a,DT,NP,NP,"['safety'], ['chip']"
851,word_added,according,VBG,PP,VP,"['to', 'a', 'report']"
